"cnes","codmunocor","ano","qtd_leitos","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","total_internacoes","internacoes_motivo_aborto","internacoes_motivo_parto","internacoes_motivo_intercorrencia_puerperio","internacoes_motivo_intercorrencia_gravidez","internacoes_tipo_de_alta_alta","internacoes_tipo_de_alta_permanencia","internacoes_tipo_de_alta_transferencia","internacoes_tipo_de_alta_morte","internacoes_tipo_de_alta_administrativa","internacoes_amiu","internacoes_curetagem","internacoes_aborto_legal","internacoes_parto_acompanhante"
2372673,230620,2021,"menos_50","publico","Itaiçaba","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372673,230620,2022,"menos_50","publico","Itaiçaba","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372673,230620,2023,"menos_50","publico","Itaiçaba","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372819,230220,2018,"menos_50","publico","Beberibe","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",55,0,54,1,0,55,0,0,0,0,0,0,0,50
2372819,230220,2019,"menos_50","publico","Beberibe","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",88,0,86,1,1,88,0,0,0,0,0,0,0,83
2372819,230220,2020,"50_mais","publico","Beberibe","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",23,0,22,0,1,23,0,0,0,0,0,0,0,21
2372819,230220,2021,"menos_50","publico","Beberibe","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",116,0,114,0,2,116,0,0,0,0,0,0,0,84
2372819,230220,2022,"menos_50","publico","Beberibe","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",71,4,61,1,5,68,0,3,0,0,0,4,0,15
2372819,230220,2023,"50_mais","publico","Beberibe","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",179,24,145,3,7,178,0,1,0,0,0,22,0,134
2373009,230110,2018,"50_mais","misto","Aracati","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",1816,154,1534,22,106,1810,2,4,0,0,0,126,0,1524
2373009,230110,2019,"50_mais","misto","Aracati","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",1807,153,1487,29,138,1794,7,6,0,0,0,122,0,1474
2373009,230110,2020,"50_mais","misto","Aracati","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",1594,122,1331,26,115,1587,4,3,0,0,1,90,0,1322
2373009,230110,2021,"50_mais","misto","Aracati","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",1437,113,1199,22,103,1423,4,10,0,0,0,83,0,1190
2373009,230110,2022,"50_mais","misto","Aracati","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",1451,140,1156,20,135,1440,1,10,0,0,0,115,0,1154
2373009,230110,2023,"50_mais","misto","Aracati","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",1290,102,1000,19,169,1269,5,16,0,0,0,73,0,995
2373270,230970,2018,"menos_50","publico","Pacatuba","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",5,0,5,0,0,5,0,0,0,0,0,0,0,0
2373270,230970,2019,"menos_50","publico","Pacatuba","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",1,0,1,0,0,1,0,0,0,0,0,0,0,1
2373270,230970,2020,"menos_50","publico","Pacatuba","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",2,0,1,1,0,1,0,1,0,0,0,0,0,0
2373270,230970,2021,"menos_50","publico","Pacatuba","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373270,230970,2022,"menos_50","publico","Pacatuba","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373270,230970,2023,"menos_50","publico","Pacatuba","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373475,230195,2018,"menos_50","misto","Barreira","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",5,0,3,0,2,4,0,1,0,0,0,0,0,2
2373475,230195,2019,"menos_50","misto","Barreira","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",3,0,3,0,0,3,0,0,0,0,0,0,0,0
2373475,230195,2020,"menos_50","misto","Barreira","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",4,0,3,1,0,4,0,0,0,0,0,0,0,0
2373475,230195,2021,"menos_50","misto","Barreira","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",11,0,11,0,0,11,0,0,0,0,0,0,0,0
2373475,230195,2022,"menos_50","misto","Barreira","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",7,0,7,0,0,7,0,0,0,0,0,0,0,0
2373475,230195,2023,"menos_50","misto","Barreira","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",2,0,2,0,0,2,0,0,0,0,0,0,0,0
2374064,230690,2018,"menos_50","publico","Jaguaribe","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",403,39,357,4,3,401,0,2,0,0,0,35,0,357
2374064,230690,2019,"menos_50","publico","Jaguaribe","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",380,38,336,2,4,379,0,1,0,0,0,36,0,336
2374064,230690,2020,"menos_50","publico","Jaguaribe","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",392,33,355,2,2,391,0,1,0,0,0,28,0,354
2374064,230690,2021,"menos_50","publico","Jaguaribe","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",425,32,372,4,17,421,0,4,0,0,2,28,0,370
2374064,230690,2022,"menos_50","publico","Jaguaribe","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",429,28,386,3,12,424,0,5,0,0,0,27,0,383
2374064,230690,2023,"menos_50","publico","Jaguaribe","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",429,38,357,2,32,424,0,5,0,0,0,34,0,350
2374226,500430,2018,"menos_50","misto","Iguatemi","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",343,1,290,4,48,340,0,3,0,0,0,1,0,246
2374226,500430,2019,"menos_50","misto","Iguatemi","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",345,0,311,6,28,339,0,6,0,0,0,0,0,276
2374226,500430,2020,"menos_50","misto","Iguatemi","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",322,2,283,2,35,321,0,1,0,0,0,1,0,227
2374226,500430,2021,"menos_50","misto","Iguatemi","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",291,0,259,1,31,290,0,1,0,0,0,0,0,40
2374226,500430,2022,"menos_50","misto","Iguatemi","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",332,5,283,3,41,329,0,3,0,0,0,4,0,0
2374226,500430,2023,"menos_50","misto","Iguatemi","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",352,13,257,1,81,352,0,0,0,0,0,10,0,0
2374366,500515,2018,"menos_50","publico","Juti","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",12,0,7,1,4,11,0,1,0,0,0,0,0,7
2374366,500515,2019,"menos_50","publico","Juti","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",23,0,19,0,4,22,0,1,0,0,0,0,0,19
2374366,500515,2020,"menos_50","publico","Juti","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",34,0,25,1,8,30,0,4,0,0,0,0,0,23
2374366,500515,2021,"menos_50","publico","Juti","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",34,0,22,0,12,32,0,2,0,0,0,0,0,19
2374366,500515,2022,"menos_50","publico","Juti","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",43,0,18,0,25,42,0,1,0,0,0,0,0,17
2374366,500515,2023,"menos_50","publico","Juti","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",12,0,5,0,7,12,0,0,0,0,0,0,0,4
2374439,500740,2018,"menos_50","publico","Rio Verde de Mato Grosso","Mato Grosso do Sul","Centro-Oeste",50015,"Norte",50015,"CENTRO",185,15,169,1,0,185,0,0,0,0,0,15,0,168
2374439,500740,2019,"menos_50","publico","Rio Verde de Mato Grosso","Mato Grosso do Sul","Centro-Oeste",50015,"Norte",50015,"CENTRO",205,15,181,2,7,203,0,2,0,0,0,14,0,181
2374439,500740,2020,"menos_50","publico","Rio Verde de Mato Grosso","Mato Grosso do Sul","Centro-Oeste",50015,"Norte",50015,"CENTRO",243,16,215,4,8,243,0,0,0,0,0,15,0,212
2374439,500740,2021,"menos_50","publico","Rio Verde de Mato Grosso","Mato Grosso do Sul","Centro-Oeste",50015,"Norte",50015,"CENTRO",138,6,121,3,8,138,0,0,0,0,0,4,0,121
2374439,500740,2022,"menos_50","publico","Rio Verde de Mato Grosso","Mato Grosso do Sul","Centro-Oeste",50015,"Norte",50015,"CENTRO",163,6,132,0,25,162,0,1,0,0,0,6,0,128
2374439,500740,2023,"menos_50","publico","Rio Verde de Mato Grosso","Mato Grosso do Sul","Centro-Oeste",50015,"Norte",50015,"CENTRO",158,3,122,1,32,156,0,2,0,0,0,2,0,120
2374501,241420,2018,"menos_50","publico","Tibau do Sul","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",3,0,3,0,0,3,0,0,0,0,0,0,0,0
2374501,241420,2019,"menos_50","publico","Tibau do Sul","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374501,241420,2020,"menos_50","publico","Tibau do Sul","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",3,0,3,0,0,2,0,1,0,0,0,0,0,0
2374501,241420,2021,"menos_50","publico","Tibau do Sul","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",3,0,3,0,0,3,0,0,0,0,0,0,0,0
2374501,241420,2022,"menos_50","publico","Tibau do Sul","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",9,0,9,0,0,6,0,3,0,0,0,0,0,0
2374501,241420,2023,"menos_50","publico","Tibau do Sul","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",1,0,1,0,0,0,0,1,0,0,0,0,0,0
2374579,240780,2018,"menos_50","publico","Monte Alegre","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",13,0,13,0,0,13,0,0,0,0,0,0,0,10
2374579,240780,2019,"menos_50","publico","Monte Alegre","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",4,0,3,0,1,4,0,0,0,0,0,0,0,2
2374579,240780,2020,"menos_50","publico","Monte Alegre","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2374579,240780,2021,"menos_50","publico","Monte Alegre","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",2,0,2,0,0,2,0,0,0,0,0,0,0,2
2374579,240780,2022,"menos_50","publico","Monte Alegre","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",2,0,1,0,1,2,0,0,0,0,0,0,0,0
2374579,240780,2023,"menos_50","publico","Monte Alegre","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",5,0,5,0,0,3,0,2,0,0,0,0,0,2
2374749,240830,2018,"menos_50","publico","Nova Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",44,0,44,0,0,42,0,2,0,0,0,0,0,43
2374749,240830,2019,"menos_50","publico","Nova Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",51,0,50,0,1,48,0,3,0,0,0,0,0,48
2374749,240830,2020,"menos_50","publico","Nova Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",37,0,35,1,1,36,0,1,0,0,0,0,0,23
2374749,240830,2021,"menos_50","publico","Nova Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",39,0,37,1,1,39,0,0,0,0,0,0,0,37
2374749,240830,2022,"menos_50","publico","Nova Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",41,0,37,0,4,38,0,3,0,0,0,0,0,36
2374749,240830,2023,"menos_50","publico","Nova Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",17,0,16,0,1,17,0,0,0,0,0,0,0,15
2374757,240420,2018,"menos_50","publico","Goianinha","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",29,0,29,0,0,28,0,0,1,0,0,0,0,0
2374757,240420,2019,"menos_50","publico","Goianinha","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",24,0,24,0,0,24,0,0,0,0,0,0,0,0
2374757,240420,2020,"menos_50","publico","Goianinha","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",6,0,6,0,0,6,0,0,0,0,0,0,0,0
2374757,240420,2021,"menos_50","publico","Goianinha","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",9,0,9,0,0,9,0,0,0,0,0,0,0,0
2374757,240420,2022,"menos_50","publico","Goianinha","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",1,0,1,0,0,1,0,0,0,0,0,0,0,1
2374757,240420,2023,"menos_50","publico","Goianinha","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375109,240980,2018,"menos_50","publico","Pedro Velho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",2,0,2,0,0,2,0,0,0,0,0,0,0,0
2375109,240980,2019,"menos_50","publico","Pedro Velho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",1,0,1,0,0,1,0,0,0,0,0,0,0,0
2375109,240980,2020,"menos_50","publico","Pedro Velho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",1,0,1,0,0,0,0,1,0,0,0,0,0,0
2375109,240980,2021,"menos_50","publico","Pedro Velho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375109,240980,2022,"menos_50","publico","Pedro Velho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375109,240980,2023,"menos_50","publico","Pedro Velho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375206,240180,2018,"menos_50","publico","Brejinho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",5,0,5,0,0,5,0,0,0,0,0,0,0,0
2375206,240180,2019,"menos_50","publico","Brejinho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",6,0,6,0,0,6,0,0,0,0,0,0,0,0
2375206,240180,2020,"menos_50","publico","Brejinho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",4,0,4,0,0,4,0,0,0,0,0,0,0,0
2375206,240180,2021,"menos_50","publico","Brejinho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",3,0,3,0,0,3,0,0,0,0,0,0,0,0
2375206,240180,2022,"menos_50","publico","Brejinho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",2,0,1,1,0,2,0,0,0,0,0,0,0,0
2375206,240180,2023,"menos_50","publico","Brejinho","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375249,241480,2018,"menos_50","publico","Vera Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375249,241480,2019,"menos_50","publico","Vera Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375249,241480,2020,"menos_50","publico","Vera Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375249,241480,2021,"menos_50","publico","Vera Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375249,241480,2022,"menos_50","publico","Vera Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375249,241480,2023,"menos_50","publico","Vera Cruz","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375265,241150,2018,"menos_50","publico","Santo Antônio","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",405,24,374,2,5,403,0,2,0,0,0,24,0,371
2375265,241150,2019,"menos_50","publico","Santo Antônio","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",346,29,314,2,1,346,0,0,0,0,0,29,0,293
2375265,241150,2020,"50_mais","publico","Santo Antônio","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",120,15,103,1,1,119,0,1,0,0,0,15,0,100
2375265,241150,2021,"50_mais","publico","Santo Antônio","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",10,0,9,0,1,9,0,1,0,0,0,0,0,8
2375265,241150,2022,"50_mais","publico","Santo Antônio","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",3,0,3,0,0,1,0,2,0,0,0,0,0,0
2375265,241150,2023,"50_mais","publico","Santo Antônio","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",11,0,11,0,0,9,0,2,0,0,0,0,0,10
2375680,500290,2018,"menos_50","misto","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",170,8,160,0,2,170,0,0,0,0,0,7,0,150
2375680,500290,2019,"menos_50","misto","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",181,15,162,0,4,181,0,0,0,0,0,11,0,158
2375680,500290,2020,"menos_50","misto","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",140,5,129,0,6,140,0,0,0,0,0,4,0,125
2375680,500290,2021,"menos_50","misto","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",187,7,176,0,4,187,0,0,0,0,0,7,0,175
2375680,500290,2022,"menos_50","misto","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",171,10,152,2,7,171,0,0,0,0,0,9,0,150
2375680,500290,2023,"menos_50","misto","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",146,11,124,0,11,146,0,0,0,0,0,8,0,108
2375761,500290,2018,"menos_50","privado","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375761,500290,2019,"menos_50","privado","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375761,500290,2020,"menos_50","privado","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375761,500290,2021,"menos_50","privado","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375761,500290,2022,"menos_50","privado","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375761,500290,2023,"menos_50","privado","Cassilândia","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375826,500325,2018,"50_mais","misto","Costa Rica","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",404,13,338,1,52,397,0,7,0,0,0,10,0,4
2375826,500325,2019,"50_mais","misto","Costa Rica","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",383,17,337,0,29,378,0,5,0,0,0,12,0,1
2375826,500325,2020,"50_mais","misto","Costa Rica","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",377,17,333,0,27,370,1,6,0,0,0,10,0,2
2375826,500325,2021,"50_mais","misto","Costa Rica","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",376,9,329,0,38,366,0,10,0,0,0,9,0,2
2375826,500325,2022,"50_mais","misto","Costa Rica","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",372,12,328,0,32,358,1,13,0,0,0,6,0,3
2375826,500325,2023,"50_mais","misto","Costa Rica","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",381,13,322,3,43,358,2,20,1,0,0,4,0,2
2375850,500630,2018,"50_mais","misto","Paranaíba","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",658,48,498,0,112,654,0,4,0,0,0,45,0,478
2375850,500630,2019,"50_mais","misto","Paranaíba","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",605,34,505,3,63,600,0,5,0,0,0,32,0,469
2375850,500630,2020,"50_mais","misto","Paranaíba","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",469,47,373,2,47,461,1,5,2,0,0,42,0,333
2375850,500630,2021,"50_mais","misto","Paranaíba","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",395,30,324,0,41,383,1,7,4,0,0,25,0,287
2375850,500630,2022,"50_mais","misto","Paranaíba","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",513,43,412,1,57,503,1,7,2,0,0,39,0,378
2375850,500630,2023,"50_mais","misto","Paranaíba","Mato Grosso do Sul","Centro-Oeste",50014,"Nordeste",50014,"COSTA LESTE",422,27,342,0,53,409,0,13,0,0,0,25,0,314
2375958,500755,2018,"menos_50","publico","Santa Rita do Pardo","Mato Grosso do Sul","Centro-Oeste",50013,"Leste",50013,"COSTA LESTE",2,0,0,0,2,2,0,0,0,0,0,0,0,0
2375958,500755,2019,"menos_50","publico","Santa Rita do Pardo","Mato Grosso do Sul","Centro-Oeste",50013,"Leste",50013,"COSTA LESTE",1,0,0,0,1,1,0,0,0,0,0,0,0,0
2375958,500755,2020,"menos_50","publico","Santa Rita do Pardo","Mato Grosso do Sul","Centro-Oeste",50013,"Leste",50013,"COSTA LESTE",2,0,1,0,1,1,0,1,0,0,0,0,0,0
2375958,500755,2021,"menos_50","publico","Santa Rita do Pardo","Mato Grosso do Sul","Centro-Oeste",50013,"Leste",50013,"COSTA LESTE",7,0,4,0,3,7,0,0,0,0,0,0,0,3
2375958,500755,2022,"menos_50","publico","Santa Rita do Pardo","Mato Grosso do Sul","Centro-Oeste",50013,"Leste",50013,"COSTA LESTE",41,2,38,0,1,41,0,0,0,0,0,1,0,36
2375958,500755,2023,"menos_50","publico","Santa Rita do Pardo","Mato Grosso do Sul","Centro-Oeste",50013,"Leste",50013,"COSTA LESTE",64,1,60,0,3,64,0,0,0,0,1,0,0,56
