"cnes","codmunocor","ano","qtd_leitos","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","total_internacoes","internacoes_motivo_aborto","internacoes_motivo_parto","internacoes_motivo_intercorrencia_gravidez","internacoes_motivo_intercorrencia_puerperio","internacoes_tipo_de_alta_alta","internacoes_tipo_de_alta_permanencia","internacoes_tipo_de_alta_transferencia","internacoes_tipo_de_alta_morte","internacoes_tipo_de_alta_administrativa","internacoes_amiu","internacoes_curetagem","internacoes_parto_acompanhante","internacoes_aborto_legal"
2781808,410900,2020,"menos_50","publico","Guapirama","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781808,410900,2021,"menos_50","publico","Guapirama","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781816,412410,2018,"50_mais","privado","Santo Antônio da Platina","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2781816,412410,2019,"50_mais","privado","Santo Antônio da Platina","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781816,412410,2020,"50_mais","privado","Santo Antônio da Platina","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781816,412410,2021,"50_mais","privado","Santo Antônio da Platina","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781816,412410,2022,"50_mais","privado","Santo Antônio da Platina","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781816,412410,2023,"50_mais","privado","Santo Antônio da Platina","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",1,1,0,0,0,1,0,0,0,0,0,1,0,0
2781824,412540,2018,"menos_50","publico","São José da Boa Vista","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",9,2,3,4,0,9,0,0,0,0,0,2,0,0
2781824,412540,2019,"menos_50","publico","São José da Boa Vista","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",3,0,2,1,0,3,0,0,0,0,0,0,0,0
2781824,412540,2020,"menos_50","publico","São José da Boa Vista","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",2,0,2,0,0,2,0,0,0,0,0,0,0,0
2781824,412540,2021,"menos_50","publico","São José da Boa Vista","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",2,0,0,2,0,2,0,0,0,0,0,0,0,0
2781824,412540,2022,"menos_50","publico","São José da Boa Vista","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",6,0,2,5,0,5,0,1,0,0,0,0,0,0
2781824,412540,2023,"menos_50","publico","São José da Boa Vista","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",5,0,1,4,0,5,0,0,0,0,0,0,0,0
2781859,411370,2018,"50_mais","publico","Londrina","Paraná","Sul",41017,"17ª Rs Londrina",41017,"MACRORREGIONAL NORTE",2075,266,1325,1407,9,2060,5,10,0,0,8,161,0,0
2781859,411370,2019,"50_mais","publico","Londrina","Paraná","Sul",41017,"17ª Rs Londrina",41017,"MACRORREGIONAL NORTE",2172,261,1355,1520,14,2161,3,6,2,0,12,155,0,0
2781859,411370,2020,"50_mais","publico","Londrina","Paraná","Sul",41017,"17ª Rs Londrina",41017,"MACRORREGIONAL NORTE",2110,290,1349,1361,12,2093,7,10,0,0,7,207,0,0
2781859,411370,2021,"50_mais","publico","Londrina","Paraná","Sul",41017,"17ª Rs Londrina",41017,"MACRORREGIONAL NORTE",1709,215,1194,899,18,1680,12,15,2,0,5,124,0,0
2781859,411370,2022,"50_mais","publico","Londrina","Paraná","Sul",41017,"17ª Rs Londrina",41017,"MACRORREGIONAL NORTE",2300,283,1572,1219,29,2275,5,19,1,0,11,173,0,0
2781859,411370,2023,"50_mais","publico","Londrina","Paraná","Sul",41017,"17ª Rs Londrina",41017,"MACRORREGIONAL NORTE",2656,269,1761,1658,25,2631,6,19,0,0,11,147,0,0
2783789,411070,2018,"50_mais","misto","Irati","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",1889,199,1480,427,13,1882,2,5,0,0,20,179,0,0
2783789,411070,2019,"50_mais","misto","Irati","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",1887,171,1582,284,21,1874,0,13,0,0,17,147,0,0
2783789,411070,2020,"50_mais","misto","Irati","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",1681,159,1428,188,18,1672,0,9,0,0,10,144,0,0
2783789,411070,2021,"50_mais","misto","Irati","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",1647,147,1414,170,9,1638,1,7,1,0,9,129,0,0
2783789,411070,2022,"50_mais","misto","Irati","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",1657,131,1409,224,13,1649,0,8,0,0,9,118,0,0
2783789,411070,2023,"50_mais","misto","Irati","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",1584,131,1346,246,10,1573,1,9,1,0,6,117,0,0
2783797,412660,2018,"50_mais","misto","Siqueira Campos","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",32,3,27,2,0,32,0,0,0,0,0,0,0,0
2783797,412660,2019,"50_mais","misto","Siqueira Campos","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",30,1,24,5,0,30,0,0,0,0,0,0,0,0
2783797,412660,2020,"50_mais","misto","Siqueira Campos","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",16,2,14,1,0,16,0,0,0,0,0,0,0,0
2783797,412660,2021,"50_mais","misto","Siqueira Campos","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",24,1,22,1,0,24,0,0,0,0,0,0,0,0
2783797,412660,2022,"50_mais","misto","Siqueira Campos","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",11,0,8,3,0,11,0,0,0,0,0,0,0,0
2783797,412660,2023,"50_mais","misto","Siqueira Campos","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",25,0,21,4,0,25,0,0,0,0,0,0,0,0
2783800,411180,2018,"50_mais","misto","Jacarezinho","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",243,45,116,143,5,240,0,3,0,0,0,39,0,0
2783800,411180,2019,"50_mais","misto","Jacarezinho","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",232,40,128,121,1,230,0,2,0,0,0,31,0,0
2783800,411180,2020,"50_mais","misto","Jacarezinho","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",444,32,351,366,0,442,0,1,1,0,0,24,0,0
2783800,411180,2021,"50_mais","misto","Jacarezinho","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",551,45,411,435,1,546,0,4,1,0,0,40,0,0
2783800,411180,2022,"50_mais","misto","Jacarezinho","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",521,39,419,425,4,520,0,1,0,0,0,31,0,0
2783800,411180,2023,"50_mais","misto","Jacarezinho","Paraná","Sul",41019,"19ª Rs Jacarezinho",41019,"MACRORREGIONAL NORTE",458,59,317,365,0,450,0,8,0,0,0,50,0,0
2783819,412790,2018,"menos_50","publico","Tuneiras do Oeste","Paraná","Sul",41013,"13ª Rs Cianorte",41013,"MACRORREGIONAL NOROESTE",2,0,0,2,0,2,0,0,0,0,0,0,0,0
2783819,412790,2019,"menos_50","publico","Tuneiras do Oeste","Paraná","Sul",41013,"13ª Rs Cianorte",41013,"MACRORREGIONAL NOROESTE",2,0,0,2,0,2,0,0,0,0,0,0,0,0
2783819,412790,2020,"menos_50","publico","Tuneiras do Oeste","Paraná","Sul",41013,"13ª Rs Cianorte",41013,"MACRORREGIONAL NOROESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783819,412790,2021,"menos_50","publico","Tuneiras do Oeste","Paraná","Sul",41013,"13ª Rs Cianorte",41013,"MACRORREGIONAL NOROESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783819,412790,2022,"menos_50","publico","Tuneiras do Oeste","Paraná","Sul",41013,"13ª Rs Cianorte",41013,"MACRORREGIONAL NOROESTE",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2783819,412790,2023,"menos_50","publico","Tuneiras do Oeste","Paraná","Sul",41013,"13ª Rs Cianorte",41013,"MACRORREGIONAL NOROESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784602,352050,2018,"50_mais","misto","Indaiatuba","São Paulo","Sudeste",35072,"Regiao Metropolitana De Campinas",35072,"RRAS15",2328,146,1732,476,10,2323,1,2,2,0,0,142,0,0
2784602,352050,2019,"50_mais","misto","Indaiatuba","São Paulo","Sudeste",35072,"Regiao Metropolitana De Campinas",35072,"RRAS15",2252,140,1612,529,18,2242,2,7,1,0,0,136,0,0
2784602,352050,2020,"50_mais","misto","Indaiatuba","São Paulo","Sudeste",35072,"Regiao Metropolitana De Campinas",35072,"RRAS15",2226,140,1637,485,15,2205,1,18,2,0,0,135,0,0
2784602,352050,2021,"50_mais","misto","Indaiatuba","São Paulo","Sudeste",35072,"Regiao Metropolitana De Campinas",35072,"RRAS15",2227,122,1646,505,12,2219,3,4,1,0,0,117,0,0
2784602,352050,2022,"50_mais","misto","Indaiatuba","São Paulo","Sudeste",35072,"Regiao Metropolitana De Campinas",35072,"RRAS15",2420,114,1796,543,16,2415,0,4,1,0,3,106,0,0
2784602,352050,2023,"50_mais","misto","Indaiatuba","São Paulo","Sudeste",35072,"Regiao Metropolitana De Campinas",35072,"RRAS15",2518,117,1710,771,20,2513,0,5,0,0,1,112,0,0
2784637,110004,2018,"menos_50","privado","Cacoal","Rondônia","Norte",11002,"Cafe",11002,"MACRORREGIONAL II (CACOAL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784637,110004,2019,"menos_50","privado","Cacoal","Rondônia","Norte",11002,"Cafe",11002,"MACRORREGIONAL II (CACOAL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784637,110004,2020,"menos_50","privado","Cacoal","Rondônia","Norte",11002,"Cafe",11002,"MACRORREGIONAL II (CACOAL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784637,110004,2021,"menos_50","privado","Cacoal","Rondônia","Norte",11002,"Cafe",11002,"MACRORREGIONAL II (CACOAL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784637,110004,2022,"menos_50","privado","Cacoal","Rondônia","Norte",11002,"Cafe",11002,"MACRORREGIONAL II (CACOAL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784637,110004,2023,"menos_50","privado","Cacoal","Rondônia","Norte",11002,"Cafe",11002,"MACRORREGIONAL II (CACOAL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784874,353060,2018,"50_mais","privado","Mogi das Cruzes","São Paulo","Sudeste",35011,"Alto Do Tiete",35011,"RRAS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784874,353060,2019,"50_mais","privado","Mogi das Cruzes","São Paulo","Sudeste",35011,"Alto Do Tiete",35011,"RRAS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784874,353060,2020,"50_mais","privado","Mogi das Cruzes","São Paulo","Sudeste",35011,"Alto Do Tiete",35011,"RRAS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784874,353060,2021,"50_mais","privado","Mogi das Cruzes","São Paulo","Sudeste",35011,"Alto Do Tiete",35011,"RRAS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784874,353060,2022,"50_mais","privado","Mogi das Cruzes","São Paulo","Sudeste",35011,"Alto Do Tiete",35011,"RRAS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784874,353060,2023,"50_mais","privado","Mogi das Cruzes","São Paulo","Sudeste",35011,"Alto Do Tiete",35011,"RRAS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785188,355280,2018,"50_mais","publico","Taboão da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",1183,139,984,119,12,1182,0,1,0,0,0,138,0,0
2785188,355280,2019,"50_mais","publico","Taboão da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",1190,159,981,113,9,1182,0,8,0,0,0,157,0,0
2785188,355280,2020,"50_mais","publico","Taboão da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",1135,106,996,95,14,1131,0,4,0,0,0,113,0,0
2785188,355280,2021,"50_mais","publico","Taboão da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",907,99,768,90,18,906,0,1,0,0,0,100,0,0
2785188,355280,2022,"50_mais","publico","Taboão da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",700,74,573,90,11,696,0,4,0,0,0,74,0,0
2785188,355280,2023,"50_mais","publico","Taboão da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",679,73,549,107,12,674,0,5,0,0,0,69,0,0
2785382,353930,2018,"50_mais","misto","Pirassununga","São Paulo","Sudeste",35101,"Araras",35101,"RRAS14",696,80,543,190,4,689,0,7,0,0,2,74,0,0
2785382,353930,2019,"50_mais","misto","Pirassununga","São Paulo","Sudeste",35101,"Araras",35101,"RRAS14",656,83,514,143,9,644,0,10,2,0,0,78,0,0
2785382,353930,2020,"50_mais","misto","Pirassununga","São Paulo","Sudeste",35101,"Araras",35101,"RRAS14",595,45,506,159,8,581,0,13,1,0,0,46,0,0
2785382,353930,2021,"50_mais","misto","Pirassununga","São Paulo","Sudeste",35101,"Araras",35101,"RRAS14",534,49,456,122,3,526,0,7,1,0,0,51,0,0
2785382,353930,2022,"50_mais","misto","Pirassununga","São Paulo","Sudeste",35101,"Araras",35101,"RRAS14",514,40,444,117,6,506,0,7,1,0,2,39,0,0
2785382,353930,2023,"50_mais","misto","Pirassununga","São Paulo","Sudeste",35101,"Araras",35101,"RRAS14",514,36,456,110,0,500,0,12,1,1,5,29,0,0
2786095,170700,2018,"menos_50","publico","Dianópolis","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",13,0,13,0,0,13,0,0,0,0,0,0,0,0
2786095,170700,2019,"menos_50","publico","Dianópolis","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786095,170700,2020,"menos_50","publico","Dianópolis","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",162,1,152,9,2,160,0,2,0,0,0,1,0,0
2786095,170700,2021,"menos_50","publico","Dianópolis","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",468,25,430,26,2,459,0,9,0,0,0,25,0,0
2786095,170700,2022,"menos_50","publico","Dianópolis","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",347,24,316,44,2,343,0,4,0,0,0,24,0,0
2786095,170700,2023,"menos_50","publico","Dianópolis","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",468,43,388,89,2,460,1,7,0,0,0,40,0,0
2786109,170950,2018,"50_mais","publico","Gurupi","Tocantins","Norte",17005,"Ilha Do Bananal",17005,"MACRORREGIAO CENTRO-SUL",2135,109,1792,530,10,2118,1,16,0,0,0,99,0,0
2786109,170950,2019,"50_mais","publico","Gurupi","Tocantins","Norte",17005,"Ilha Do Bananal",17005,"MACRORREGIAO CENTRO-SUL",2030,149,1669,522,14,2009,1,19,1,0,0,144,0,0
2786109,170950,2020,"50_mais","publico","Gurupi","Tocantins","Norte",17005,"Ilha Do Bananal",17005,"MACRORREGIAO CENTRO-SUL",2408,171,1971,689,23,2392,2,13,1,0,0,164,0,0
2786109,170950,2021,"50_mais","publico","Gurupi","Tocantins","Norte",17005,"Ilha Do Bananal",17005,"MACRORREGIAO CENTRO-SUL",1997,127,1682,546,15,1979,6,11,1,0,0,108,0,0
2786109,170950,2022,"50_mais","publico","Gurupi","Tocantins","Norte",17005,"Ilha Do Bananal",17005,"MACRORREGIAO CENTRO-SUL",2688,188,2181,854,28,2658,6,22,2,0,0,160,0,0
2786109,170950,2023,"50_mais","publico","Gurupi","Tocantins","Norte",17005,"Ilha Do Bananal",17005,"MACRORREGIAO CENTRO-SUL",2365,146,1949,611,35,2348,6,11,0,0,1,114,0,0
2786117,172100,2018,"50_mais","publico","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",1,1,0,0,0,1,0,0,0,0,0,0,0,0
2786117,172100,2019,"50_mais","publico","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",7,3,0,5,3,4,0,2,1,0,0,0,0,0
2786117,172100,2020,"50_mais","publico","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",10,2,3,5,3,7,2,0,1,0,0,0,0,0
2786117,172100,2021,"50_mais","publico","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",10,5,2,3,2,8,2,0,0,0,0,2,0,0
2786117,172100,2022,"50_mais","publico","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",7,3,1,3,2,5,0,0,2,0,0,3,0,0
2786117,172100,2023,"50_mais","publico","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",3,1,0,2,0,3,0,0,0,0,0,0,0,0
2786680,355030,2018,"50_mais","publico","São Paulo","São Paulo","Sudeste",35016,"Sao Paulo",35016,"RRAS6",6473,634,5338,1151,22,6460,6,6,1,0,4,572,0,0
2786680,355030,2019,"50_mais","publico","São Paulo","São Paulo","Sudeste",35016,"Sao Paulo",35016,"RRAS6",5693,194,5194,893,13,5678,5,8,2,0,2,119,0,0
2786680,355030,2020,"50_mais","publico","São Paulo","São Paulo","Sudeste",35016,"Sao Paulo",35016,"RRAS6",6227,565,5173,1129,14,6194,6,27,0,0,12,469,0,0
2786680,355030,2021,"50_mais","publico","São Paulo","São Paulo","Sudeste",35016,"Sao Paulo",35016,"RRAS6",5683,513,4771,802,15,5658,4,18,3,0,13,412,0,0
2786680,355030,2022,"50_mais","publico","São Paulo","São Paulo","Sudeste",35016,"Sao Paulo",35016,"RRAS6",4790,315,4242,588,10,4775,4,11,0,0,4,242,0,0
2786680,355030,2023,"50_mais","publico","São Paulo","São Paulo","Sudeste",35016,"Sao Paulo",35016,"RRAS6",4891,296,4494,393,11,4786,96,6,3,0,3,231,0,0
2789590,354780,2018,"50_mais","privado","Santo André","São Paulo","Sudeste",35015,"Grande Abc",35015,"RRAS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789590,354780,2019,"50_mais","privado","Santo André","São Paulo","Sudeste",35015,"Grande Abc",35015,"RRAS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789590,354780,2020,"50_mais","privado","Santo André","São Paulo","Sudeste",35015,"Grande Abc",35015,"RRAS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789590,354780,2021,"50_mais","privado","Santo André","São Paulo","Sudeste",35015,"Grande Abc",35015,"RRAS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789590,354780,2022,"50_mais","privado","Santo André","São Paulo","Sudeste",35015,"Grande Abc",35015,"RRAS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789590,354780,2023,"50_mais","privado","Santo André","São Paulo","Sudeste",35015,"Grande Abc",35015,"RRAS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789647,521150,2018,"50_mais","publico","Itumbiara","Goiás","Centro-Oeste",52017,"Sul",52017,"MACRORREGIAO CENTRO SUDESTE",1147,81,1002,208,6,1115,0,30,2,0,0,72,0,0
2789647,521150,2019,"50_mais","publico","Itumbiara","Goiás","Centro-Oeste",52017,"Sul",52017,"MACRORREGIAO CENTRO SUDESTE",1043,65,919,188,6,1002,0,41,0,0,0,54,0,0
2789647,521150,2020,"50_mais","publico","Itumbiara","Goiás","Centro-Oeste",52017,"Sul",52017,"MACRORREGIAO CENTRO SUDESTE",961,60,845,219,21,914,1,46,0,0,0,60,0,0
2789647,521150,2021,"50_mais","publico","Itumbiara","Goiás","Centro-Oeste",52017,"Sul",52017,"MACRORREGIAO CENTRO SUDESTE",842,78,717,153,6,810,0,32,0,0,0,69,0,0
2789647,521150,2022,"50_mais","publico","Itumbiara","Goiás","Centro-Oeste",52017,"Sul",52017,"MACRORREGIAO CENTRO SUDESTE",831,86,704,159,9,804,1,26,0,0,0,76,0,0
2789647,521150,2023,"50_mais","publico","Itumbiara","Goiás","Centro-Oeste",52017,"Sul",52017,"MACRORREGIAO CENTRO SUDESTE",1000,86,842,206,13,957,0,43,0,0,0,82,0,0
2790580,350600,2018,"50_mais","publico","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",4506,433,3326,1340,36,4469,12,24,1,0,0,384,0,0
2790580,350600,2019,"50_mais","publico","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",4437,380,3353,1210,49,4388,9,40,0,0,0,342,0,0
2790580,350600,2020,"50_mais","publico","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",4648,336,3601,1321,49,4593,12,43,0,0,0,306,0,0
2790580,350600,2021,"50_mais","publico","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",4231,348,3380,925,35,4189,7,35,0,0,0,315,0,0
2790580,350600,2022,"50_mais","publico","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",4340,311,3478,1059,29,4307,5,28,0,0,1,268,0,0
2790580,350600,2023,"50_mais","publico","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",4426,320,3464,1303,60,4324,81,21,0,0,11,246,0,0
2790610,354160,2018,"50_mais","publico","Promissão","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",12,5,1,6,5,11,0,1,0,0,0,4,0,0
2790610,354160,2019,"menos_50","publico","Promissão","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",12,3,4,5,0,10,0,2,0,0,0,3,0,0
2790637,351450,2018,"50_mais","misto","Duartina","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",17,1,16,0,0,17,0,0,0,0,0,0,0,0
2790637,351450,2019,"50_mais","misto","Duartina","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",61,0,61,0,0,61,0,0,0,0,0,0,0,0
2790637,351450,2020,"50_mais","misto","Duartina","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",97,2,90,5,1,95,0,2,0,0,0,2,0,0
2790637,351450,2021,"50_mais","misto","Duartina","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",98,3,93,2,1,98,0,0,0,0,0,4,0,0
2790637,351450,2022,"50_mais","misto","Duartina","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",104,2,100,2,0,103,0,1,0,0,0,2,0,0
2790637,351450,2023,"50_mais","misto","Duartina","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",105,1,104,0,0,103,0,2,0,0,0,1,0,0
2790661,350600,2018,"50_mais","privado","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790661,350600,2019,"50_mais","privado","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790661,350600,2020,"50_mais","privado","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790661,350600,2021,"50_mais","privado","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790661,350600,2022,"50_mais","privado","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790661,350600,2023,"50_mais","privado","Bauru","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791668,350340,2021,"menos_50","misto","Arealva","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",29,0,29,0,0,28,0,1,0,0,0,0,0,0
2791668,350340,2022,"menos_50","misto","Arealva","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",30,0,30,0,0,30,0,0,0,0,0,0,0,0
2791668,350340,2023,"menos_50","misto","Arealva","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",31,0,31,0,0,31,0,0,0,0,0,0,0,0
2791676,350520,2018,"50_mais","misto","Bariri","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",247,6,172,102,2,233,0,14,0,0,0,6,0,0
2791676,350520,2019,"50_mais","misto","Bariri","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",432,14,305,157,1,426,0,6,0,0,1,13,0,0
2791676,350520,2020,"50_mais","misto","Bariri","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",359,7,263,108,4,351,0,8,0,0,0,7,0,0
2791676,350520,2021,"50_mais","misto","Bariri","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",446,17,306,160,1,421,0,25,0,0,1,15,0,0
2791676,350520,2022,"50_mais","misto","Bariri","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",433,5,326,173,0,406,0,27,0,0,0,4,0,0
2791676,350520,2023,"50_mais","misto","Bariri","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",334,11,236,143,1,306,0,26,0,2,0,10,0,0
2791684,350880,2018,"50_mais","misto","Cafelândia","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",177,2,169,17,0,177,0,0,0,0,0,2,0,0
2791684,350880,2019,"menos_50","misto","Cafelândia","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",161,8,150,15,0,159,0,2,0,0,0,8,0,0
2791684,350880,2020,"menos_50","misto","Cafelândia","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",158,4,151,14,0,158,0,0,0,0,0,4,0,0
2791684,350880,2021,"menos_50","misto","Cafelândia","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",137,8,126,13,0,137,0,0,0,0,0,8,0,0
2791684,350880,2022,"menos_50","misto","Cafelândia","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",97,4,92,8,0,94,0,3,0,0,1,3,0,0
2791684,350880,2023,"menos_50","misto","Cafelândia","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",120,6,113,6,0,120,0,0,0,0,0,6,0,0
2791692,351410,2018,"50_mais","misto","Dois Córregos","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",229,17,177,114,0,227,1,0,1,0,0,15,0,0
