bloco,bloco_por_extenso,sub_bloco,sub_bloco_por_extenso,indicador_principal,sub_indicador,label_input_categoria,categoria_sub_indicador,nome_abreviado_indicador,nome_abreviado_sub_indicador,fonte,calculo_por_extenso_indicador_principal,calculo_por_extenso_sub_indicador,nome_numerador,nome_denominador,calculo,numerador,denominador,tipo_do_indicador,tem_referencia,nome_referencia,valor_referencia,tem_incompletude,texto_incompletude,variaveis_incompletude,valores_invalidos,calculo_incompletude
perfil_dos_nascimentos,Perfil dos nascimentos,perfil_dos_nascimentos,Perfil dos nascimentos,Porcentagem de nascidos vivos segundo idade gestacional ao nascer,Porcentagem de nascidos vivos com idade gestacional ao nascer de 41 semanas (termos tardios),Idade gestacional ao nascer,41 semanas (termos tardios),porc_nv_ig,porc_nv_ig_41_semanas,SINASC,"Total de nascidos vivos em cada faixa de idade gestacional ao nascer, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos com idade gestacional ao nascer de 41 semanas (termos tardios), dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos com idade gestacional ao nascer de 41 semanas (termos tardios),Total de nascidos vivos,"round(sum(nv_ig_41_semanas) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nv_ig_41_semanas),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,SEMAGESTAC,NA,"round(sum(semagestac_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_dos_nascimentos,Perfil dos nascimentos,perfil_dos_nascimentos,Perfil dos nascimentos,Porcentagem de nascidos vivos segundo idade gestacional ao nascer,Porcentagem de nascidos vivos com idade gestacional ao nascer de 42 semanas ou mais (pós-termos),Idade gestacional ao nascer,42 semanas ou mais (pós-termos),porc_nv_ig,porc_nv_ig_42_mais_semanas,SINASC,"Total de nascidos vivos em cada faixa de idade gestacional ao nascer, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos com idade gestacional ao nascer de 42 semanas ou mais (pós-termos), dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos com idade gestacional ao nascer de 42 semanas ou mais (pós-termos),Total de nascidos vivos,"round(sum(nv_ig_42_mais_semanas) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nv_ig_42_mais_semanas),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,SEMAGESTAC,NA,"round(sum(semagestac_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_dos_nascimentos,Perfil dos nascimentos,perfil_dos_nascimentos,Perfil dos nascimentos,Distribuição percentual da prematuridade,Porcentagem de nascidos vivos com menos de 28 semanas dentre os nascimentos prematuros ,Idade gestacional,Menor que 28 semanas,distribuicao_nv_prematuros,porc_nv_prematuros_menor_28,SINASC,"Total de nascidos vivos em cada categoria de prematuridade, dividido pelo total de nascimentos prematuros e multiplicado por 100","Total de nascidos vivos com menos de 28 semanas de gestação, dividido pelo total de nascimentos prematuros e multiplicado por 100",Total de nascidos vivos com menos de 28 semanas de gestação,Total de nascimentos prematuros,"round(sum(nv_prematuros_menos_28_semanas) / sum(nv_prematuros) * 100, 1)",sum(nv_prematuros_menos_28_semanas),sum(nv_prematuros),porcentagem,FALSE,,,TRUE,,SEMAGESTAC,NA,"round(sum(semagestac_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_dos_nascimentos,Perfil dos nascimentos,perfil_dos_nascimentos,Perfil dos nascimentos,Distribuição percentual da prematuridade,Porcentagem de nascidos vivos com 28 a 32 semanas dentre os nascimentos prematuros ,Idade gestacional,De 28 a 32 semanas,distribuicao_nv_prematuros,porc_nv_prematuros_28_a_32,SINASC,"Total de nascidos vivos em cada categoria de prematuridade, dividido pelo total de nascimentos prematuros e multiplicado por 100","Total de nascidos vivos com 28 a 32 semanas de gestação, dividido pelo total de nascimentos prematuros e multiplicado por 100",Total de nascidos vivos com 28 a 32 semanas de gestação,Total de nascimentos prematuros,"round(sum(nv_prematuros_28_a_32_semanas) / sum(nv_prematuros) * 100, 1)",sum(nv_prematuros_28_a_32_semanas),sum(nv_prematuros),porcentagem,FALSE,,,TRUE,,SEMAGESTAC,NA,"round(sum(semagestac_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_dos_nascimentos,Perfil dos nascimentos,perfil_dos_nascimentos,Perfil dos nascimentos,Distribuição percentual da prematuridade,Porcentagem de nascidos vivos com 33 a 34 semanas dentre os nascimentos prematuros ,Idade gestacional,De 33 a 34 semanas,distribuicao_nv_prematuros,porc_nv_prematuros_33_a_34,SINASC,"Total de nascidos vivos em cada categoria de prematuridade, dividido pelo total de nascimentos prematuros e multiplicado por 100","Total de nascidos vivos com 33 a 34 semanas de gestação, dividido pelo total de nascimentos prematuros e multiplicado por 100",Total de nascidos vivos com 33 a 34 semanas de gestação,Total de nascimentos prematuros,"round(sum(nv_prematuros_33_a_34_semanas) / sum(nv_prematuros) * 100, 1)",sum(nv_prematuros_33_a_34_semanas),sum(nv_prematuros),porcentagem,FALSE,,,TRUE,,SEMAGESTAC,NA,"round(sum(semagestac_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_dos_nascimentos,Perfil dos nascimentos,perfil_dos_nascimentos,Perfil dos nascimentos,Distribuição percentual da prematuridade,Porcentagem de nascidos vivos com 35 a 36 semanas dentre os nascimentos prematuros ,Idade gestacional,De 35 a 36 semanas,distribuicao_nv_prematuros,porc_nv_prematuros_35_a_36,SINASC,"Total de nascidos vivos em cada categoria de prematuridade, dividido pelo total de nascimentos prematuros e multiplicado por 100","Total de nascidos vivos com 35 a 36 semanas de gestação, dividido pelo total de nascimentos prematuros e multiplicado por 100",Total de nascidos vivos com 35 a 36 semanas de gestação,Total de nascimentos prematuros,"round(sum(nv_prematuros_35_a_36_semanas) / sum(nv_prematuros) * 100, 1)",sum(nv_prematuros_35_a_36_semanas),sum(nv_prematuros),porcentagem,FALSE,,,TRUE,,SEMAGESTAC,NA,"round(sum(semagestac_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_dos_nascimentos,Perfil dos nascimentos,perfil_dos_nascimentos,Perfil dos nascimentos,Porcentagem de nascidos vivos com asfixia dentre os nascidos vivos sem anomalias e com peso ≥ 2500 g  ,Porcentagem de nascidos vivos com asfixia dentre os nascidos vivos sem anomalias e com peso ≥ 2500 g  ,,,porc_nv_asfixia_sem_anomalia_2500g_mais,porc_nv_asfixia_sem_anomalia_2500g_mais,SINASC,"Total de nascidos vivos com asfixia dentre os nascidos vivos sem anomalias e com peso ≥ 2500 g, dividido pelo total de nascidos vivos sem anomalias e com peso ≥ 2500 g e multiplicado por 100","Total de nascidos vivos com asfixia dentre os nascidos vivos sem anomalias e com peso ≥ 2500 g, dividido pelo total de nascidos vivos sem anomalias e com peso ≥ 2500 g e multiplicado por 100",Total de nascidos vivos com asfixia dentre os nascidos vivos sem anomalias e com peso ≥ 2500 g,Total de nascidos vivos sem anomalias e com peso ≥ 2500 g,"round(sum(nv_asfixia_sem_anomalia_2500g_mais) / sum(nv_sem_anomalia_2500g_mais) * 100, 1)",sum(nv_asfixia_sem_anomalia_2500g_mais),sum(nv_sem_anomalia_2500g_mais),porcentagem,FALSE,,,TRUE,,"APGAR5, PESO e IDANOMAL","NA, 9 e 99","round(sum(apgar_peso_idanomal_sinasc_incompletos) / sum(nv_sem_anomalia_2500g_mais) * 100, 1)"
perfil_dos_nascimentos,Perfil dos nascimentos,perfil_dos_nascimentos,Perfil dos nascimentos,Porcentagem de nascidos vivos com anomalias congênitas,Porcentagem de nascidos vivos com anomalias congênitas,,,porc_nv_anomalia,porc_nv_anomalia,SINASC,"Total de nascidos vivos com anomalias congênitas, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos com anomalias congênitas, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos com anomalias congênitas,Total de nascidos vivos,"round(sum(nv_anomalia) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nv_anomalia),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,IDANOMAL,NA,"round(sum(idanomal_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
perfil_dos_nascimentos,Perfil dos nascimentos,perfil_dos_nascimentos,Perfil dos nascimentos,Porcentagem de nascidos vivos com anomalias congênitas prioritárias para vigilância,Porcentagem de nascidos vivos com anomalias congênitas prioritárias para vigilância,,,porc_nv_anomalia_prioritaria,porc_nv_anomalia_prioritaria,SINASC,"Total de nascidos vivos com anomalias congênitas prioritárias para vigilância, dividido pelo total de nascidos vivos e multiplicado por 100","Total de nascidos vivos com anomalias congênitas prioritárias para vigilância, dividido pelo total de nascidos vivos e multiplicado por 100",Total de nascidos vivos com anomalias congênitas prioritárias para vigilância,Total de nascidos vivos,"round(sum(nv_anomalia_prioritaria) / sum(total_de_nascidos_vivos) * 100, 1)",sum(nv_anomalia_prioritaria),sum(total_de_nascidos_vivos),porcentagem,FALSE,,,TRUE,,IDANOMAL,NA,"round(sum(idanomal_sinasc_incompletos) / sum(total_de_nascidos_vivos) * 100, 1)"
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Número de óbitos maternos,Número de óbitos maternos,,,obitos_maternos_totais,obitos_maternos_totais,SIM,Total de óbitos maternos,Total de óbitos maternos,Total de óbitos maternos,Total de nascidos vivos,sum(obitos_maternos_totais),sum(obitos_maternos_totais),sum(total_de_nascidos_vivos),numero,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Razão de mortalidade materna por 100.000 nascidos vivos,Razão de mortalidade materna por 100.000 nascidos vivos,,,rmm,rmm,SIM e SINASC,"Total de óbitos maternos, dividido pelo total de nascidos vivos e multiplicado por 100.000","Total de óbitos maternos, dividido pelo total de nascidos vivos e multiplicado por 100.000",Total de óbitos maternos,Total de nascidos vivos,"round(sum(obitos_maternos_totais) / sum(total_de_nascidos_vivos) * 100000, 1)",sum(obitos_maternos_totais),sum(total_de_nascidos_vivos),taxa,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Porcentagem de óbitos maternos por causas obstétricas diretas,Porcentagem de óbitos maternos por causas obstétricas diretas,,,porc_obitos_maternos_diretos,porc_obitos_maternos_diretos,SIM,"Total de óbitos maternos diretos, dividido pelo total de óbitos maternos e multiplicado por 100","Total de óbitos maternos diretos, dividido pelo total de óbitos maternos e multiplicado por 100",Total de óbitos maternos diretos,Total de óbitos maternos,"round(sum(obitos_maternos_diretos) / sum(obitos_maternos_totais) * 100, 1)",sum(obitos_maternos_diretos),sum(obitos_maternos_totais),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos diretos,Porcentagem de óbitos maternos diretos por aborto,Causa do óbito materno direto,Aborto,porc_obitos_maternos_diretos_causas,porc_obitos_maternos_diretos_causas_aborto,SIM,"Total de óbitos maternos diretos por cada causa específica, dividido pelo total de óbitos maternos diretos e multiplicado por 100","Total de óbitos maternos diretos por aborto, dividido pelo total de óbitos maternos diretos e multiplicado por 100",Total de óbitos maternos diretos por aborto,Total de óbitos maternos diretos,"round(sum(obitos_maternos_diretos_aborto) / sum(obitos_maternos_diretos) * 100, 1)",sum(obitos_maternos_diretos_aborto),sum(obitos_maternos_diretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos diretos,Porcentagem de óbitos maternos diretos por causas hipertensivas,Causa do óbito materno direto,Causas hipertensivas,porc_obitos_maternos_diretos_causas,porc_obitos_maternos_diretos_causas_hipertensao,SIM,"Total de óbitos maternos diretos por cada causa específica, dividido pelo total de óbitos maternos diretos e multiplicado por 100","Total de óbitos maternos diretos por causas hipertensivas, dividido pelo total de óbitos maternos diretos e multiplicado por 100",Total de óbitos maternos diretos por causas hipertensivas,Total de óbitos maternos diretos,"round(sum(obitos_maternos_diretos_hipertensao) / sum(obitos_maternos_diretos) * 100, 1)",sum(obitos_maternos_diretos_hipertensao),sum(obitos_maternos_diretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos diretos,Porcentagem de óbitos maternos diretos por causas hemorrágicas,Causa do óbito materno direto,Causas hemorrágicas,porc_obitos_maternos_diretos_causas,porc_obitos_maternos_diretos_causas_hemorragia,SIM,"Total de óbitos maternos diretos por cada causa específica, dividido pelo total de óbitos maternos diretos e multiplicado por 100","Total de óbitos maternos diretos por causas hemorrágicas, dividido pelo total de óbitos maternos diretos e multiplicado por 100",Total de óbitos maternos diretos por causas hemorrágicas,Total de óbitos maternos diretos,"round(sum(obitos_maternos_diretos_hemorragia) / sum(obitos_maternos_diretos) * 100, 1)",sum(obitos_maternos_diretos_hemorragia),sum(obitos_maternos_diretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos diretos,Porcentagem de óbitos maternos diretos por infecção puerperal,Causa do óbito materno direto,Infecção puerperal,porc_obitos_maternos_diretos_causas,porc_obitos_maternos_diretos_causas_infeccao,SIM,"Total de óbitos maternos diretos por cada causa específica, dividido pelo total de óbitos maternos diretos e multiplicado por 100","Total de óbitos maternos diretos por infecção puerperal, dividido pelo total de óbitos maternos diretos e multiplicado por 100",Total de óbitos maternos diretos por infecção puerperal,Total de óbitos maternos diretos,"round(sum(obitos_maternos_diretos_infec_puerperal) / sum(obitos_maternos_diretos) * 100, 1)",sum(obitos_maternos_diretos_infec_puerperal),sum(obitos_maternos_diretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos diretos,Porcentagem de óbitos maternos diretos por demais causas,Causa do óbito materno direto,Demais causas,porc_obitos_maternos_diretos_causas,porc_obitos_maternos_diretos_causas_demais_causas,SIM,"Total de óbitos maternos diretos por cada causa específica, dividido pelo total de óbitos maternos diretos e multiplicado por 100","Total de óbitos maternos diretos por demais causas, dividido pelo total de óbitos maternos diretos e multiplicado por 100",Total de óbitos maternos diretos por demais causas,Total de óbitos maternos diretos,"round(sum(obitos_maternos_diretos_demais_causas) / sum(obitos_maternos_diretos) * 100, 1)",sum(obitos_maternos_diretos_demais_causas),sum(obitos_maternos_diretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Porcentagem de óbitos maternos por causas obstétricas indiretas,Porcentagem de óbitos maternos por causas obstétricas indiretas,,,porc_obitos_maternos_indiretos,porc_obitos_maternos_indiretos,SIM,"Total de óbitos maternos indiretos, dividido pelo total de óbitos maternos e multiplicado por 100","Total de óbitos maternos indiretos, dividido pelo total de óbitos maternos e multiplicado por 100",Total de óbitos maternos indiretos,Total de óbitos maternos,"round(sum(obitos_maternos_indiretos) / sum(obitos_maternos_totais) * 100, 1)",sum(obitos_maternos_indiretos),sum(obitos_maternos_totais),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos indiretos,Porcentagem de óbitos maternos indiretos por AIDS,Causa do óbito materno indireto,AIDS,porc_obitos_maternos_indiretos_causas,porc_obitos_maternos_indiretos_causas_aids,SIM,"Total de óbitos maternos indiretos por cada causa específica, dividido pelo total de óbitos maternos indiretos e multiplicado por 100","Total de óbitos maternos indiretos por AIDS, dividido pelo total de óbitos maternos indiretos e multiplicado por 100",Total de óbitos maternos indiretos por AIDS,Total de óbitos maternos indiretos,"round(sum(obitos_maternos_indiretos_aids) / sum(obitos_maternos_indiretos) * 100, 1)",sum(obitos_maternos_indiretos_aids),sum(obitos_maternos_indiretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos indiretos,Porcentagem de óbitos maternos indiretos por doenças do aparelho circulatório,Causa do óbito materno indireto,Doenças do aparelho circulatório,porc_obitos_maternos_indiretos_causas,porc_obitos_maternos_indiretos_causas_circulatorio,SIM,"Total de óbitos maternos indiretos por cada causa específica, dividido pelo total de óbitos maternos indiretos e multiplicado por 100","Total de óbitos maternos indiretos por doenças do aparelho circulatório, dividido pelo total de óbitos maternos indiretos e multiplicado por 100",Total de óbitos maternos indiretos por doenças do aparelho circulatório,Total de óbitos maternos indiretos,"round(sum(obitos_maternos_indiretos_circulatorio) / sum(obitos_maternos_indiretos) * 100, 1)",sum(obitos_maternos_indiretos_circulatorio),sum(obitos_maternos_indiretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos indiretos,Porcentagem de óbitos maternos indiretos por doenças do aparelho respiratório,Causa do óbito materno indireto,Doenças do aparelho respiratório,porc_obitos_maternos_indiretos_causas,porc_obitos_maternos_indiretos_causas_respiratorio,SIM,"Total de óbitos maternos indiretos por cada causa específica, dividido pelo total de óbitos maternos indiretos e multiplicado por 100","Total de óbitos maternos indiretos por doenças do aparelho respiratório, dividido pelo total de óbitos maternos indiretos e multiplicado por 100",Total de óbitos maternos indiretos por doenças do aparelho respiratório,Total de óbitos maternos indiretos,"round(sum(obitos_maternos_indiretos_respiratorio) / sum(obitos_maternos_indiretos) * 100, 1)",sum(obitos_maternos_indiretos_respiratorio),sum(obitos_maternos_indiretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos indiretos,Porcentagem de óbitos maternos indiretos por doenças infecciosas e parasitárias maternas,Causa do óbito materno indireto,Doenças infecciosas e parasitárias maternas,porc_obitos_maternos_indiretos_causas,porc_obitos_maternos_indiretos_causas_infecciosas,SIM,"Total de óbitos maternos indiretos por cada causa específica, dividido pelo total de óbitos maternos indiretos e multiplicado por 100","Total de óbitos maternos indiretos por doenças infecciosas e parasitárias maternas, dividido pelo total de óbitos maternos indiretos e multiplicado por 100",Total de óbitos maternos indiretos por doenças infecciosas e parasitárias maternas,Total de óbitos maternos indiretos,"round(sum(obitos_maternos_indiretos_infecciosas) / sum(obitos_maternos_indiretos) * 100, 1)",sum(obitos_maternos_indiretos_infecciosas),sum(obitos_maternos_indiretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,mortalidade_materna,Mortalidade materna,Distribuição percentual das causas de óbitos maternos indiretos,Porcentagem de óbitos maternos indiretos por demais causas,Causa do óbito materno indireto,Demais causas,porc_obitos_maternos_indiretos_causas,porc_obitos_maternos_indiretos_causas_demais_causas,SIM,"Total de óbitos maternos indiretos por cada causa específica, dividido pelo total de óbitos maternos indiretos e multiplicado por 100","Total de óbitos maternos indiretos por demais causas, dividido pelo total de óbitos maternos indiretos e multiplicado por 100",Total de óbitos maternos indiretos por demais causas,Total de óbitos maternos indiretos,"round(sum(obitos_maternos_indiretos_demais_causas) / sum(obitos_maternos_indiretos) * 100, 1)",sum(obitos_maternos_indiretos_demais_causas),sum(obitos_maternos_indiretos),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade da investigação dos óbitos maternos e de mulheres em idade fértil.,,,
morbimortalidade_materna,Morbimortalidade materna,morbidade_materna,Morbidade materna,Porcentagem de casos de morbidade materna grave,Porcentagem de casos de morbidade materna grave,,,porc_mmg,porc_mmg,SIH,"Total de casos de morbidade materna grave, dividido pelo total de internações obstétricas e multiplicado por 100","Total de casos de morbidade materna grave, dividido pelo total de internações obstétricas e multiplicado por 100",Total de casos de morbidade materna grave,Total de internações obstétricas,"round(sum(casos_mmg) / sum(total_internacoes) * 100, 1)",sum(casos_mmg),sum(total_internacoes),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade do preenchimento da Autorização de Internação Hospitalar.,,,
morbimortalidade_materna,Morbimortalidade materna,morbidade_materna,Morbidade materna,Porcentagem de casos de morbidade materna grave por causas específicas,Porcentagem de casos de morbidade materna grave por hipertensão,Causa de morbidade materna grave,Hipertensão,porc_mmg_causas,porc_mmg_causas_hipertensao,SIH,"Total de casos de morbidade materna grave por cada causa específica, dividido pelo total de casos de morbidade materna grave e multiplicado por 100","Total de casos de morbidade materna grave por hipertensão, dividido pelo total de casos de morbidade materna grave e multiplicado por 100",Total de casos de morbidade materna grave por hipertensão,Total de casos de morbidade materna grave,"round(sum(casos_mmg_hipertensao) / sum(casos_mmg) * 100, 1)",sum(casos_mmg_hipertensao),sum(casos_mmg),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade do preenchimento da Autorização de Internação Hospitalar.,,,
morbimortalidade_materna,Morbimortalidade materna,morbidade_materna,Morbidade materna,Porcentagem de casos de morbidade materna grave por causas específicas,Porcentagem de casos de morbidade materna grave por hemorragia,Causa de morbidade materna grave,Hemorragia,porc_mmg_causas,porc_mmg_causas_hemorragia,SIH,"Total de casos de morbidade materna grave por cada causa específica, dividido pelo total de casos de morbidade materna grave e multiplicado por 100","Total de casos de morbidade materna grave por hemorragia, dividido pelo total de casos de morbidade materna grave e multiplicado por 100",Total de casos de morbidade materna grave por hemorragia,Total de casos de morbidade materna grave,"round(sum(casos_mmg_hemorragia) / sum(casos_mmg) * 100, 1)",sum(casos_mmg_hemorragia),sum(casos_mmg),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade do preenchimento da Autorização de Internação Hospitalar.,,,
morbimortalidade_materna,Morbimortalidade materna,morbidade_materna,Morbidade materna,Porcentagem de casos de morbidade materna grave por causas específicas,Porcentagem de casos de morbidade materna grave por infecção,Causa de morbidade materna grave,Infecção,porc_mmg_causas,porc_mmg_causas_infeccao,SIH,"Total de casos de morbidade materna grave por cada causa específica, dividido pelo total de casos de morbidade materna grave e multiplicado por 100","Total de casos de morbidade materna grave por infecções, dividido pelo total de casos de morbidade materna grave e multiplicado por 100",Total de casos de morbidade materna grave por infecções,Total de casos de morbidade materna grave,"round(sum(casos_mmg_infeccao) / sum(casos_mmg) * 100, 1)",sum(casos_mmg_infeccao),sum(casos_mmg),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade do preenchimento da Autorização de Internação Hospitalar.,,,
morbimortalidade_materna,Morbimortalidade materna,morbidade_materna,Morbidade materna,Porcentagem de casos de morbidade materna grave por causas específicas,Porcentagem de casos de morbidade materna grave por demais causas,Causa de morbidade materna grave,Demais causas,porc_mmg_causas,porc_mmg_causas_demais_causas,SIH,"Total de casos de morbidade materna grave por cada causa específica, dividido pelo total de casos de morbidade materna grave e multiplicado por 100","Total de casos de morbidade materna grave por demais causas, dividido pelo total de casos de morbidade materna grave e multiplicado por 100",Total de casos de morbidade materna grave por demais causas,Total de casos de morbidade materna grave,"round((sum(casos_mmg) - (sum(casos_mmg_hipertensao) + sum(casos_mmg_hemorragia) + sum(casos_mmg_infeccao))) / sum(casos_mmg) * 100, 1)",sum(casos_mmg) - (sum(casos_mmg_hipertensao) + sum(casos_mmg_hemorragia) + sum(casos_mmg_infeccao)),sum(casos_mmg),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade do preenchimento da Autorização de Internação Hospitalar.,,,
morbimortalidade_materna,Morbimortalidade materna,morbidade_materna,Morbidade materna,Porcentagem de casos de morbidade materna grave com internação em UTI,Porcentagem de casos de morbidade materna grave com internação em UTI,,,porc_mmg_uti,porc_mmg_uti,SIH,"Total de casos de morbidade materna grave com internação em UTI, dividido pelo total de casos de morbidade materna grave e multiplicado por 100","Total de casos de morbidade materna grave com internação em UTI, dividido pelo total de casos de morbidade materna grave e multiplicado por 100",Total de casos de morbidade materna grave com internação em UTI,Total de casos de morbidade materna grave,"round(sum(casos_mmg_uti) / sum(casos_mmg) * 100, 1)",sum(casos_mmg_uti),sum(casos_mmg),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade do preenchimento da Autorização de Internação Hospitalar.,,,
morbimortalidade_materna,Morbimortalidade materna,morbidade_materna,Morbidade materna,Porcentagem de casos de morbidade materna grave com tempo de permanência prolongado,Porcentagem de casos de morbidade materna grave com tempo de permanência prolongado,,,porc_mmg_tempo,porc_mmg_tempo,SIH,"Total de casos de morbidade materna grave com tempo de permanência após o parto maior do que 7 dias, dividido pelo total de casos de morbidade materna grave e multiplicado por 100","Total de casos de morbidade materna grave com tempo de permanência após o parto maior do que 7 dias, dividido pelo total de casos de morbidade materna grave e multiplicado por 100",Total de casos de morbidade materna grave com tempo de permanência após o parto maior do que 7 dias,Total de casos de morbidade materna grave,"round(sum(casos_mmg_tmp) / sum(casos_mmg) * 100, 1)",sum(casos_mmg_tmp),sum(casos_mmg),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade do preenchimento da Autorização de Internação Hospitalar.,,,
morbimortalidade_materna,Morbimortalidade materna,morbidade_materna,Morbidade materna,Porcentagem de casos de morbidade materna grave com transfusão sanguínea,Porcentagem de casos de morbidade materna grave com transfusão sanguínea,,,porc_mmg_transfusao,porc_mmg_transfusao,SIH,"Total de casos de morbidade materna grave com transfusão sanguínea, dividido pelo total de casos de morbidade materna grave e multiplicado por 100","Total de casos de morbidade materna grave com transfusão sanguínea, dividido pelo total de casos de morbidade materna grave e multiplicado por 100",Total de casos de morbidade materna grave com transfusão sanguínea,Total de casos de morbidade materna grave,"round(sum(casos_mmg_transfusao) / sum(casos_mmg) * 100, 1)",sum(casos_mmg_transfusao),sum(casos_mmg),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade do preenchimento da Autorização de Internação Hospitalar.,,,
morbimortalidade_materna,Morbimortalidade materna,morbidade_materna,Morbidade materna,Porcentagem de casos de morbidade materna grave com histerectomia (retirada do útero),Porcentagem de casos de morbidade materna grave com histerectomia (retirada do útero),,,porc_mmg_histerectomia,porc_mmg_histerectomia,SIH,"Total de casos de morbidade materna grave com histerectomia, dividido pelo total de casos de morbidade materna grave e multiplicado por 100","Total de casos de morbidade materna grave com histerectomia, dividido pelo total de casos de morbidade materna grave e multiplicado por 100",Total de casos de morbidade materna grave com histerectomia,Total de casos de morbidade materna grave,"round(sum(casos_mmg_cirurgia) / sum(casos_mmg) * 100, 1)",sum(casos_mmg_cirurgia),sum(casos_mmg),porcentagem,FALSE,,,FALSE,Este indicador depende da qualidade do preenchimento da Autorização de Internação Hospitalar.,,,
