"cnes","codmunocor","ano","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","obitos_maternos_totais","obitos_maternos_diretos","obitos_maternos_aborto","obitos_maternos_hipertensao","obitos_maternos_hemorragia","obitos_maternos_infec_puerperal"
2704390,330615,2018,"publico","Varre-Sai","Rio de Janeiro","Sudeste",33007,"Noroeste",33007,"MACRORREGIAO I",0,0,0,0,0,0
2704390,330615,2019,"publico","Varre-Sai","Rio de Janeiro","Sudeste",33007,"Noroeste",33007,"MACRORREGIAO I",0,0,0,0,0,0
2704390,330615,2020,"publico","Varre-Sai","Rio de Janeiro","Sudeste",33007,"Noroeste",33007,"MACRORREGIAO I",0,0,0,0,0,0
2704390,330615,2021,"publico","Varre-Sai","Rio de Janeiro","Sudeste",33007,"Noroeste",33007,"MACRORREGIAO I",0,0,0,0,0,0
2704390,330615,2022,"publico","Varre-Sai","Rio de Janeiro","Sudeste",33007,"Noroeste",33007,"MACRORREGIAO I",0,0,0,0,0,0
2704390,330615,2023,"publico","Varre-Sai","Rio de Janeiro","Sudeste",33007,"Noroeste",33007,"MACRORREGIAO I",0,0,0,0,0,0
2704587,330380,2018,"publico","Paraty","Rio de Janeiro","Sudeste",33001,"Baia Da Ilha Grande",33001,"MACRORREGIAO I",0,0,0,0,0,0
2704587,330380,2019,"publico","Paraty","Rio de Janeiro","Sudeste",33001,"Baia Da Ilha Grande",33001,"MACRORREGIAO I",0,0,0,0,0,0
2704587,330380,2020,"publico","Paraty","Rio de Janeiro","Sudeste",33001,"Baia Da Ilha Grande",33001,"MACRORREGIAO I",1,1,0,1,0,0
2704587,330380,2021,"publico","Paraty","Rio de Janeiro","Sudeste",33001,"Baia Da Ilha Grande",33001,"MACRORREGIAO I",0,0,0,0,0,0
2704587,330380,2022,"publico","Paraty","Rio de Janeiro","Sudeste",33001,"Baia Da Ilha Grande",33001,"MACRORREGIAO I",0,0,0,0,0,0
2704587,330380,2023,"publico","Paraty","Rio de Janeiro","Sudeste",33001,"Baia Da Ilha Grande",33001,"MACRORREGIAO I",0,0,0,0,0,0
2704633,330530,2018,"misto","São Sebastião do Alto","Rio de Janeiro","Sudeste",33009,"Serrana",33009,"MACRORREGIAO I",0,0,0,0,0,0
2704633,330530,2019,"misto","São Sebastião do Alto","Rio de Janeiro","Sudeste",33009,"Serrana",33009,"MACRORREGIAO I",0,0,0,0,0,0
2704633,330530,2020,"misto","São Sebastião do Alto","Rio de Janeiro","Sudeste",33009,"Serrana",33009,"MACRORREGIAO I",0,0,0,0,0,0
2704633,330530,2021,"misto","São Sebastião do Alto","Rio de Janeiro","Sudeste",33009,"Serrana",33009,"MACRORREGIAO I",0,0,0,0,0,0
2704633,330530,2022,"misto","São Sebastião do Alto","Rio de Janeiro","Sudeste",33009,"Serrana",33009,"MACRORREGIAO I",0,0,0,0,0,0
2704633,330530,2023,"misto","São Sebastião do Alto","Rio de Janeiro","Sudeste",33009,"Serrana",33009,"MACRORREGIAO I",0,0,0,0,0,0
2704900,350760,2018,"misto","Bragança Paulista","São Paulo","Sudeste",35071,"Braganca",35071,"RRAS16",0,0,0,0,0,0
2704900,350760,2019,"misto","Bragança Paulista","São Paulo","Sudeste",35071,"Braganca",35071,"RRAS16",1,1,0,0,0,0
2704900,350760,2020,"misto","Bragança Paulista","São Paulo","Sudeste",35071,"Braganca",35071,"RRAS16",2,2,0,1,0,0
2704900,350760,2021,"misto","Bragança Paulista","São Paulo","Sudeste",35071,"Braganca",35071,"RRAS16",3,3,0,0,2,0
2704900,350760,2022,"misto","Bragança Paulista","São Paulo","Sudeste",35071,"Braganca",35071,"RRAS16",2,2,0,2,0,0
2704900,350760,2023,"misto","Bragança Paulista","São Paulo","Sudeste",35071,"Braganca",35071,"RRAS16",2,2,0,1,0,0
2705222,353050,2018,"misto","Mococa","São Paulo","Sudeste",35143,"Rio Pardo",35143,"RRAS15",0,0,0,0,0,0
2705222,353050,2019,"misto","Mococa","São Paulo","Sudeste",35143,"Rio Pardo",35143,"RRAS15",0,0,0,0,0,0
2705222,353050,2020,"misto","Mococa","São Paulo","Sudeste",35143,"Rio Pardo",35143,"RRAS15",0,0,0,0,0,0
2705222,353050,2021,"misto","Mococa","São Paulo","Sudeste",35143,"Rio Pardo",35143,"RRAS15",2,0,0,0,0,0
2705222,353050,2022,"misto","Mococa","São Paulo","Sudeste",35143,"Rio Pardo",35143,"RRAS15",1,1,0,0,1,0
2705222,353050,2023,"misto","Mococa","São Paulo","Sudeste",35143,"Rio Pardo",35143,"RRAS15",0,0,0,0,0,0
2705249,354300,2018,"publico","Ribeirão Branco","São Paulo","Sudeste",35162,"Itapeva",35162,"RRAS8",0,0,0,0,0,0
2705249,354300,2019,"publico","Ribeirão Branco","São Paulo","Sudeste",35162,"Itapeva",35162,"RRAS8",0,0,0,0,0,0
2705249,354300,2020,"publico","Ribeirão Branco","São Paulo","Sudeste",35162,"Itapeva",35162,"RRAS8",0,0,0,0,0,0
2705249,354300,2021,"publico","Ribeirão Branco","São Paulo","Sudeste",35162,"Itapeva",35162,"RRAS8",0,0,0,0,0,0
2705249,354300,2022,"publico","Ribeirão Branco","São Paulo","Sudeste",35162,"Itapeva",35162,"RRAS8",0,0,0,0,0,0
2705249,354300,2023,"publico","Ribeirão Branco","São Paulo","Sudeste",35162,"Itapeva",35162,"RRAS8",0,0,0,0,0,0
2705737,270930,2018,"misto","União dos Palmares","Alagoas","Nordeste",27003,"3ª Regiao De Saude",27003,"1ª MACRORREGIAO DE SAUDE",0,0,0,0,0,0
2705737,270930,2019,"misto","União dos Palmares","Alagoas","Nordeste",27003,"3ª Regiao De Saude",27003,"1ª MACRORREGIAO DE SAUDE",0,0,0,0,0,0
2705737,270930,2020,"misto","União dos Palmares","Alagoas","Nordeste",27003,"3ª Regiao De Saude",27003,"1ª MACRORREGIAO DE SAUDE",0,0,0,0,0,0
2705737,270930,2021,"misto","União dos Palmares","Alagoas","Nordeste",27003,"3ª Regiao De Saude",27003,"1ª MACRORREGIAO DE SAUDE",1,1,0,1,0,0
2705737,270930,2022,"misto","União dos Palmares","Alagoas","Nordeste",27003,"3ª Regiao De Saude",27003,"1ª MACRORREGIAO DE SAUDE",1,0,0,0,0,0
2705737,270930,2023,"privado","União dos Palmares","Alagoas","Nordeste",27003,"3ª Regiao De Saude",27003,"1ª MACRORREGIAO DE SAUDE",0,0,0,0,0,0
2705842,260345,2018,"publico","Camaragibe","Pernambuco","Nordeste",26010,"Recife",26010,"METROPOLITANA",0,0,0,0,0,0
2705842,260345,2019,"publico","Camaragibe","Pernambuco","Nordeste",26010,"Recife",26010,"METROPOLITANA",0,0,0,0,0,0
2705842,260345,2020,"publico","Camaragibe","Pernambuco","Nordeste",26010,"Recife",26010,"METROPOLITANA",0,0,0,0,0,0
2705842,260345,2021,"publico","Camaragibe","Pernambuco","Nordeste",26010,"Recife",26010,"METROPOLITANA",0,0,0,0,0,0
2705923,231080,2018,"publico","Pereiro","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2705923,231080,2019,"publico","Pereiro","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2705923,231080,2020,"publico","Pereiro","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",1,0,0,0,0,0
2705923,231080,2021,"publico","Pereiro","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",1,0,0,0,0,0
2705923,231080,2022,"publico","Pereiro","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2705923,231080,2023,"publico","Pereiro","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2705982,351620,2018,"misto","Franca","São Paulo","Sudeste",35081,"Tres Colinas",35081,"RRAS13",2,2,0,0,0,2
2705982,351620,2019,"misto","Franca","São Paulo","Sudeste",35081,"Tres Colinas",35081,"RRAS13",2,2,0,0,0,0
2705982,351620,2020,"misto","Franca","São Paulo","Sudeste",35081,"Tres Colinas",35081,"RRAS13",3,3,1,1,0,1
2705982,351620,2021,"misto","Franca","São Paulo","Sudeste",35081,"Tres Colinas",35081,"RRAS13",1,0,0,0,0,0
2705982,351620,2022,"misto","Franca","São Paulo","Sudeste",35081,"Tres Colinas",35081,"RRAS13",0,0,0,0,0,0
2705982,351620,2023,"misto","Franca","São Paulo","Sudeste",35081,"Tres Colinas",35081,"RRAS13",3,3,0,1,1,0
2706709,261560,2018,"publico","Trindade","Pernambuco","Nordeste",26007,"Ouricuri",26007,"VALE DO S.FRANCISCO E ARARIPE",0,0,0,0,0,0
2706709,261560,2019,"publico","Trindade","Pernambuco","Nordeste",26007,"Ouricuri",26007,"VALE DO S.FRANCISCO E ARARIPE",0,0,0,0,0,0
2706709,261560,2020,"publico","Trindade","Pernambuco","Nordeste",26007,"Ouricuri",26007,"VALE DO S.FRANCISCO E ARARIPE",0,0,0,0,0,0
2706709,261560,2021,"publico","Trindade","Pernambuco","Nordeste",26007,"Ouricuri",26007,"VALE DO S.FRANCISCO E ARARIPE",0,0,0,0,0,0
2706709,261560,2022,"publico","Trindade","Pernambuco","Nordeste",26007,"Ouricuri",26007,"VALE DO S.FRANCISCO E ARARIPE",0,0,0,0,0,0
2706709,261560,2023,"publico","Trindade","Pernambuco","Nordeste",26007,"Ouricuri",26007,"VALE DO S.FRANCISCO E ARARIPE",0,0,0,0,0,0
2707527,250750,2018,"publico","João Pessoa","Paraíba","Nordeste",25001,"1ª Regiao Mata Atlantica",25001,"MACRORREGIAO I - JOAO PESSOA",2,1,0,0,1,0
2707527,250750,2019,"publico","João Pessoa","Paraíba","Nordeste",25001,"1ª Regiao Mata Atlantica",25001,"MACRORREGIAO I - JOAO PESSOA",4,2,1,0,0,0
2707527,250750,2020,"publico","João Pessoa","Paraíba","Nordeste",25001,"1ª Regiao Mata Atlantica",25001,"MACRORREGIAO I - JOAO PESSOA",8,0,0,0,0,0
2707527,250750,2021,"publico","João Pessoa","Paraíba","Nordeste",25001,"1ª Regiao Mata Atlantica",25001,"MACRORREGIAO I - JOAO PESSOA",21,1,0,1,0,0
2707527,250750,2022,"publico","João Pessoa","Paraíba","Nordeste",25001,"1ª Regiao Mata Atlantica",25001,"MACRORREGIAO I - JOAO PESSOA",4,2,0,1,0,0
2707527,250750,2023,"publico","João Pessoa","Paraíba","Nordeste",25001,"1ª Regiao Mata Atlantica",25001,"MACRORREGIAO I - JOAO PESSOA",7,3,1,1,0,0
2707632,430760,2018,"publico","Estância Velha","Rio Grande do Sul","Sul",43007,"Regiao 07",43007,"METROPOLITANA",0,0,0,0,0,0
2707632,430760,2019,"publico","Estância Velha","Rio Grande do Sul","Sul",43007,"Regiao 07",43007,"METROPOLITANA",1,0,0,0,0,0
2707632,430760,2020,"publico","Estância Velha","Rio Grande do Sul","Sul",43007,"Regiao 07",43007,"METROPOLITANA",0,0,0,0,0,0
2707675,431560,2018,"misto","Rio Grande","Rio Grande do Sul","Sul",43021,"Regiao 21",43021,"SUL",2,0,0,0,0,0
2707675,431560,2019,"misto","Rio Grande","Rio Grande do Sul","Sul",43021,"Regiao 21",43021,"SUL",2,1,0,0,1,0
2707675,431560,2020,"misto","Rio Grande","Rio Grande do Sul","Sul",43021,"Regiao 21",43021,"SUL",2,2,0,2,0,0
2707675,431560,2021,"misto","Rio Grande","Rio Grande do Sul","Sul",43021,"Regiao 21",43021,"SUL",2,0,0,0,0,0
2707675,431560,2022,"misto","Rio Grande","Rio Grande do Sul","Sul",43021,"Regiao 21",43021,"SUL",0,0,0,0,0,0
2707675,431560,2023,"misto","Rio Grande","Rio Grande do Sul","Sul",43021,"Regiao 21",43021,"SUL",0,0,0,0,0,0
2707918,430700,2018,"publico","Erechim","Rio Grande do Sul","Sul",43016,"Regiao 16",43016,"NORTE",0,0,0,0,0,0
2707918,430700,2019,"publico","Erechim","Rio Grande do Sul","Sul",43016,"Regiao 16",43016,"NORTE",0,0,0,0,0,0
2707918,430700,2020,"publico","Erechim","Rio Grande do Sul","Sul",43016,"Regiao 16",43016,"NORTE",1,0,0,0,0,0
2707918,430700,2021,"publico","Erechim","Rio Grande do Sul","Sul",43016,"Regiao 16",43016,"NORTE",0,0,0,0,0,0
2707918,430700,2022,"publico","Erechim","Rio Grande do Sul","Sul",43016,"Regiao 16",43016,"NORTE",1,1,0,1,0,0
2707918,430700,2023,"publico","Erechim","Rio Grande do Sul","Sul",43016,"Regiao 16",43016,"NORTE",2,1,0,0,1,0
2707942,431260,2018,"misto","Muçum","Rio Grande do Sul","Sul",43029,"Regiao 29",43029,"VALES",0,0,0,0,0,0
2707942,431260,2019,"misto","Muçum","Rio Grande do Sul","Sul",43029,"Regiao 29",43029,"VALES",0,0,0,0,0,0
2707942,431260,2020,"misto","Muçum","Rio Grande do Sul","Sul",43029,"Regiao 29",43029,"VALES",0,0,0,0,0,0
2707942,431260,2021,"misto","Muçum","Rio Grande do Sul","Sul",43029,"Regiao 29",43029,"VALES",0,0,0,0,0,0
2707942,431260,2022,"misto","Muçum","Rio Grande do Sul","Sul",43029,"Regiao 29",43029,"VALES",0,0,0,0,0,0
2707942,431260,2023,"misto","Muçum","Rio Grande do Sul","Sul",43029,"Regiao 29",43029,"VALES",0,0,0,0,0,0
2707950,432150,2018,"misto","Torres","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707950,432150,2019,"misto","Torres","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707950,432150,2020,"misto","Torres","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707950,432150,2021,"misto","Torres","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",1,1,0,0,0,0
2707950,432150,2022,"misto","Torres","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707950,432150,2023,"misto","Torres","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707969,430463,2018,"misto","Capão da Canoa","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707969,430463,2019,"misto","Capão da Canoa","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707969,430463,2020,"misto","Capão da Canoa","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707969,430463,2021,"misto","Capão da Canoa","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",1,0,0,0,0,0
2707969,430463,2022,"misto","Capão da Canoa","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707969,430463,2023,"misto","Capão da Canoa","Rio Grande do Sul","Sul",43004,"Regiao 04",43004,"METROPOLITANA",0,0,0,0,0,0
2707977,432280,2018,"misto","Veranópolis","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2707977,432280,2019,"misto","Veranópolis","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2707977,432280,2020,"misto","Veranópolis","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2707977,432280,2021,"misto","Veranópolis","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2707977,432280,2022,"misto","Veranópolis","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2707977,432280,2023,"misto","Veranópolis","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",0,0,0,0,0,0
2707993,430030,2018,"misto","Alecrim","Rio Grande do Sul","Sul",43014,"Regiao 14",43014,"MISSIONEIRA",0,0,0,0,0,0
2707993,430030,2019,"misto","Alecrim","Rio Grande do Sul","Sul",43014,"Regiao 14",43014,"MISSIONEIRA",0,0,0,0,0,0
2708000,430600,2018,"misto","Crissiumal","Rio Grande do Sul","Sul",43013,"Regiao 13",43013,"MISSIONEIRA",0,0,0,0,0,0
2708000,430600,2019,"misto","Crissiumal","Rio Grande do Sul","Sul",43013,"Regiao 13",43013,"MISSIONEIRA",0,0,0,0,0,0
2708000,430600,2020,"misto","Crissiumal","Rio Grande do Sul","Sul",43013,"Regiao 13",43013,"MISSIONEIRA",0,0,0,0,0,0
2708000,430600,2021,"misto","Crissiumal","Rio Grande do Sul","Sul",43013,"Regiao 13",43013,"MISSIONEIRA",0,0,0,0,0,0
2708000,430600,2022,"misto","Crissiumal","Rio Grande do Sul","Sul",43013,"Regiao 13",43013,"MISSIONEIRA",0,0,0,0,0,0
2708000,430600,2023,"misto","Crissiumal","Rio Grande do Sul","Sul",43013,"Regiao 13",43013,"MISSIONEIRA",0,0,0,0,0,0
2708353,330455,2018,"publico","Rio de Janeiro","Rio de Janeiro","Sudeste",33005,"Metropolitana I",33005,"MACRORREGIAO I",1,1,0,1,0,0
2708353,330455,2019,"publico","Rio de Janeiro","Rio de Janeiro","Sudeste",33005,"Metropolitana I",33005,"MACRORREGIAO I",0,0,0,0,0,0
2708353,330455,2020,"publico","Rio de Janeiro","Rio de Janeiro","Sudeste",33005,"Metropolitana I",33005,"MACRORREGIAO I",0,0,0,0,0,0
2708353,330455,2021,"publico","Rio de Janeiro","Rio de Janeiro","Sudeste",33005,"Metropolitana I",33005,"MACRORREGIAO I",0,0,0,0,0,0
2708353,330455,2022,"publico","Rio de Janeiro","Rio de Janeiro","Sudeste",33005,"Metropolitana I",33005,"MACRORREGIAO I",0,0,0,0,0,0
2708353,330455,2023,"publico","Rio de Janeiro","Rio de Janeiro","Sudeste",33005,"Metropolitana I",33005,"MACRORREGIAO I",0,0,0,0,0,0
2708566,355220,2018,"privado","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",1,0,0,0,0,0
2708566,355220,2019,"privado","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",1,0,0,0,0,0
2708566,355220,2020,"privado","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",1,1,1,0,0,0
2708566,355220,2021,"privado","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",1,1,0,0,0,0
2708566,355220,2022,"privado","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",0,0,0,0,0,0
2708566,355220,2023,"privado","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",0,0,0,0,0,0
2708779,355220,2018,"misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",1,1,0,0,1,0
2708779,355220,2019,"misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",1,1,0,0,0,0
2708779,355220,2020,"misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",0,0,0,0,0,0
2708779,355220,2021,"misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",7,2,0,0,1,0
2708779,355220,2022,"misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",1,0,0,0,0,0
2708779,355220,2023,"misto","Sorocaba","São Paulo","Sudeste",35163,"Sorocaba",35163,"RRAS8",0,0,0,0,0,0
2708892,130150,2018,"publico","Envira","Amazonas","Norte",13007,"Regional Jurua",13007,"OESTE",0,0,0,0,0,0
2708892,130150,2019,"publico","Envira","Amazonas","Norte",13007,"Regional Jurua",13007,"OESTE",0,0,0,0,0,0
2708892,130150,2020,"publico","Envira","Amazonas","Norte",13007,"Regional Jurua",13007,"OESTE",0,0,0,0,0,0
2708892,130150,2021,"publico","Envira","Amazonas","Norte",13007,"Regional Jurua",13007,"OESTE",0,0,0,0,0,0
2708892,130150,2022,"publico","Envira","Amazonas","Norte",13007,"Regional Jurua",13007,"OESTE",0,0,0,0,0,0
2708892,130150,2023,"publico","Envira","Amazonas","Norte",13007,"Regional Jurua",13007,"OESTE",0,0,0,0,0,0
2708906,130200,2018,"publico","Itapiranga","Amazonas","Norte",13004,"Medio Amazonas",13004,"LESTE",0,0,0,0,0,0
2708906,130200,2019,"publico","Itapiranga","Amazonas","Norte",13004,"Medio Amazonas",13004,"LESTE",0,0,0,0,0,0
2708906,130200,2020,"publico","Itapiranga","Amazonas","Norte",13004,"Medio Amazonas",13004,"LESTE",0,0,0,0,0,0
2708906,130200,2021,"publico","Itapiranga","Amazonas","Norte",13004,"Medio Amazonas",13004,"LESTE",0,0,0,0,0,0
2708906,130200,2022,"publico","Itapiranga","Amazonas","Norte",13004,"Medio Amazonas",13004,"LESTE",0,0,0,0,0,0
2708906,130200,2023,"publico","Itapiranga","Amazonas","Norte",13004,"Medio Amazonas",13004,"LESTE",0,0,0,0,0,0
2708914,130220,2018,"publico","Juruá","Amazonas","Norte",13008,"Triangulo",13008,"OESTE",0,0,0,0,0,0
2708914,130220,2019,"publico","Juruá","Amazonas","Norte",13008,"Triangulo",13008,"OESTE",0,0,0,0,0,0
2708914,130220,2020,"publico","Juruá","Amazonas","Norte",13008,"Triangulo",13008,"OESTE",0,0,0,0,0,0
2708914,130220,2021,"publico","Juruá","Amazonas","Norte",13008,"Triangulo",13008,"OESTE",0,0,0,0,0,0
2708914,130220,2022,"publico","Juruá","Amazonas","Norte",13008,"Triangulo",13008,"OESTE",0,0,0,0,0,0
2708914,130220,2023,"publico","Juruá","Amazonas","Norte",13008,"Triangulo",13008,"OESTE",0,0,0,0,0,0
2708922,130320,2018,"publico","Novo Airão","Amazonas","Norte",13002,"Rio Negro E Solimoes",13002,"CENTRAL",0,0,0,0,0,0
2708922,130320,2019,"publico","Novo Airão","Amazonas","Norte",13002,"Rio Negro E Solimoes",13002,"CENTRAL",0,0,0,0,0,0
2708922,130320,2020,"publico","Novo Airão","Amazonas","Norte",13002,"Rio Negro E Solimoes",13002,"CENTRAL",0,0,0,0,0,0
2708922,130320,2021,"publico","Novo Airão","Amazonas","Norte",13002,"Rio Negro E Solimoes",13002,"CENTRAL",0,0,0,0,0,0
2708922,130320,2022,"publico","Novo Airão","Amazonas","Norte",13002,"Rio Negro E Solimoes",13002,"CENTRAL",0,0,0,0,0,0
2708922,130320,2023,"publico","Novo Airão","Amazonas","Norte",13002,"Rio Negro E Solimoes",13002,"CENTRAL",0,0,0,0,0,0
2708930,130356,2018,"publico","Rio Preto da Eva","Amazonas","Norte",13001,"Manaus, Entorno E Alto Rio Negro",13001,"CENTRAL",0,0,0,0,0,0
2708930,130356,2019,"publico","Rio Preto da Eva","Amazonas","Norte",13001,"Manaus, Entorno E Alto Rio Negro",13001,"CENTRAL",0,0,0,0,0,0
2708930,130356,2020,"publico","Rio Preto da Eva","Amazonas","Norte",13001,"Manaus, Entorno E Alto Rio Negro",13001,"CENTRAL",0,0,0,0,0,0
2708930,130356,2021,"publico","Rio Preto da Eva","Amazonas","Norte",13001,"Manaus, Entorno E Alto Rio Negro",13001,"CENTRAL",0,0,0,0,0,0
2708930,130356,2022,"publico","Rio Preto da Eva","Amazonas","Norte",13001,"Manaus, Entorno E Alto Rio Negro",13001,"CENTRAL",0,0,0,0,0,0
2708930,130356,2023,"publico","Rio Preto da Eva","Amazonas","Norte",13001,"Manaus, Entorno E Alto Rio Negro",13001,"CENTRAL",0,0,0,0,0,0
2709848,313620,2018,"misto","João Monlevade","Minas Gerais","Sudeste",31023,"Joao Monlevade",31023,"CENTRO",1,1,1,0,0,0
2709848,313620,2019,"misto","João Monlevade","Minas Gerais","Sudeste",31023,"Joao Monlevade",31023,"CENTRO",0,0,0,0,0,0
2709848,313620,2020,"misto","João Monlevade","Minas Gerais","Sudeste",31023,"Joao Monlevade",31023,"CENTRO",0,0,0,0,0,0
2709848,313620,2021,"misto","João Monlevade","Minas Gerais","Sudeste",31023,"Joao Monlevade",31023,"CENTRO",1,0,0,0,0,0
2709848,313620,2022,"misto","João Monlevade","Minas Gerais","Sudeste",31023,"Joao Monlevade",31023,"CENTRO",1,1,0,0,0,0
2709848,313620,2023,"misto","João Monlevade","Minas Gerais","Sudeste",31023,"Joao Monlevade",31023,"CENTRO",2,2,0,0,2,0
2710447,500690,2018,"publico","Porto Murtinho","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2710447,500690,2019,"publico","Porto Murtinho","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2710447,500690,2020,"publico","Porto Murtinho","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2710447,500690,2021,"publico","Porto Murtinho","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2710447,500690,2022,"publico","Porto Murtinho","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2710447,500690,2023,"publico","Porto Murtinho","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2710463,500635,2018,"publico","Paranhos","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710463,500635,2019,"publico","Paranhos","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710463,500635,2020,"publico","Paranhos","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710463,500635,2021,"publico","Paranhos","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710463,500635,2022,"publico","Paranhos","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710463,500635,2023,"publico","Paranhos","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710498,500570,2018,"publico","Naviraí","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710498,500570,2019,"publico","Naviraí","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710498,500570,2020,"publico","Naviraí","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710498,500570,2021,"publico","Naviraí","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",2,0,0,0,0,0
2710498,500570,2022,"publico","Naviraí","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710498,500570,2023,"publico","Naviraí","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2710935,500370,2018,"publico","Dourados","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",1,1,0,0,0,0
2710935,500370,2019,"publico","Dourados","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",3,2,0,1,0,0
